XCoord,YCoord,START_NODE,END_NODE,EDGE,LENGTH
256746.19614996,2568550.63810701,28605,28558,14304,43.5919106419687
256746.19614996,2568550.63810701,28605,28630,14315,13.567050850379
257964.86400627,2568551.82802258,28609,28522,14305,55.0280143164838
257964.86400627,2568551.82802258,28609,28522,14306,110.137072915664
257964.86400627,2568551.82802258,28609,28633,14318,25.0934991378942
259034.89716767,2568552.10152557,28613,27941,14307,530.071116117067
259034.89716767,2568552.10152557,28613,28620,14311,14.4374597530039
259034.89716767,2568552.10152557,28613,28705,14353,60.4352055255706
257675.75285435,2568552.21504542,28615,28525,14308,85.906571850282
257675.75285435,2568552.21504542,28615,28656,14329,48.6497926156522
257675.75285435,2568552.21504542,28615,28667,14334,34.3612895259797
260012.41001590,2568558.44289073,28617,28327,14309,253.71822307655
260012.41001590,2568558.44289073,28617,28690,14345,48.5592360539232
260012.41001590,2568558.44289073,28617,28714,14358,51.2731072787301
259022.32350054,2568559.19681548,28620,27986,14310,530.932306621273
259022.32350054,2568559.19681548,28620,28613,14311,14.4374597530039
259022.32350054,2568559.19681548,28620,28718,14359,60.0891284357834
259022.32350054,2568559.19681548,28620,28780,14391,168.145456951648
256701.09589245,2568560.78266766,28624,28574,14312,28.4669423873795
256701.09589245,2568560.78266766,28624,28581,14313,44.3086322029666
256701.09589245,2568560.78266766,28624,28672,14336,26.6724550385973
256753.10537167,2568562.31404484,28630,28605,14315,13.567050850379
256753.10537167,2568562.31404484,28630,28672,14337,43.0726963928122
257785.05169051,2568563.86314072,28631,28525,14316,68.1550825116415
257785.05169051,2568563.86314072,28631,28662,14332,27.963522458579
257785.05169051,2568563.86314072,28631,28678,14339,28.2614932979952
257943.17386889,2568564.44632829,28633,28542,14317,54.4733186678447
257943.17386889,2568564.44632829,28633,28609,14318,25.0934991378942
257943.17386889,2568564.44632829,28633,28683,14343,52.3702652858459
258550.47356053,2568565.26583085,28637,28523,14319,74.592950969016
258550.47356053,2568565.26583085,28637,28709,14356,77.8813832337216
258550.47356053,2568565.26583085,28637,28793,14397,119.789503786266
258198.59424463,2568565.52076131,28640,28397,14320,290.468727415037
258198.59424463,2568565.52076131,28640,28773,14387,97.2022467651331
259557.01433633,2568570.45231116,28642,28533,14321,120.580402925622
259557.01433633,2568570.45231116,28642,28724,14363,84.6480618708111
259557.01433633,2568570.45231116,28642,28743,14372,66.7736251876467
257133.64878215,2568570.52043345,28644,28508,14322,97.7298781427026
257133.64878215,2568570.52043345,28644,28787,14395,184.053242643389
257133.64878215,2568570.52043345,28644,29198,14599,429.415857597018
257824.32188196,2568573.01809253,28646,28594,14323,28.4657045559722
257824.32188196,2568573.01809253,28646,28590,14324,55.9249671365432
257824.32188196,2568573.01809253,28646,28678,14340,27.6122224160372
257824.32188196,2568573.01809253,28646,28731,14366,52.4159958988549
258393.91613470,2568573.32619962,28649,28591,14325,55.5141269873372
258393.91613470,2568573.32619962,28649,28729,14365,75.5138060839129
258393.91613470,2568573.32619962,28649,28764,14382,78.7748055431272
256809.65257182,2568573.92052704,28652,28602,14326,27.0013812031963
256809.65257182,2568573.92052704,28652,28586,14327,61.7384975163772
256809.65257182,2568573.92052704,28652,28682,14341,15.6343873663318
256809.65257182,2568573.92052704,28652,28688,14344,39.7822884622968
257633.79682661,2568576.84214550,28656,28500,14328,118.589744264087
257633.79682661,2568576.84214550,28656,28615,14329,48.6497926156522
257633.79682661,2568576.84214550,28656,28736,14369,85.6559953782223
257338.93956271,2568577.19644207,28660,28546,14330,60.6751334902364
257338.93956271,2568577.19644207,28660,28695,14348,35.7379367258756
257338.93956271,2568577.19644207,28660,28698,14349,28.7853084573159
257715.98768843,2568567.76918763,28661,28662,14331,69.321056146417
257715.98768843,2568567.76918763,28661,28667,14335,26.6937783392999
257715.98768843,2568567.76918763,28661,28691,14346,32.8187104049577
257762.08465240,2568579.81537406,28662,28661,14331,69.321056146417
257762.08465240,2568579.81537406,28662,28631,14332,27.963522458579
257762.08465240,2568579.81537406,28662,28691,14347,34.0342421667902
259788.03337622,2568580.80109914,28665,28482,14333,128.70036523225
259788.03337622,2568580.80109914,28665,28800,14401,188.020539275521
259788.03337622,2568580.80109914,28665,28962,14482,337.646936321057
257693.26557230,2568581.77858594,28667,28615,14334,34.3612895259797
257693.26557230,2568581.77858594,28667,28661,14335,26.6937783392999
257693.26557230,2568581.77858594,28667,28758,14379,60.6766618424805
256715.46319347,2568583.25022393,28672,28624,14336,26.6724550385973
256715.46319347,2568583.25022393,28672,28630,14337,43.0726963928122
256715.46319347,2568583.25022393,28672,28828,14414,123.830643482561
260391.71746136,2568587.28261535,28675,28327,14338,356.144241780777
260391.71746136,2568587.28261535,28675,28721,14361,46.8454298212502
260391.71746136,2568587.28261535,28675,28772,14386,69.1256238766199
257800.73483836,2568587.37379526,28678,28631,14339,28.2614932979952
257800.73483836,2568587.37379526,28678,28646,14340,27.6122224160372
257800.73483836,2568587.37379526,28678,28739,14371,63.8395225283623
257800.73483836,2568587.37379526,28678,28751,14376,52.2435029319839
256817.28013176,2568587.56803222,28682,28652,14341,15.6343873663318
257897.91726878,2568590.79940844,28683,28590,14342,53.5012983852174
257897.91726878,2568590.79940844,28683,28633,14343,52.3702652858459
257897.91726878,2568590.79940844,28683,28731,14367,52.8071375869031
256775.32517638,2568594.02675488,28688,28652,14344,39.7822884622968
259980.47139859,2568594.78972888,28690,28617,14345,48.5592360539232
259980.47139859,2568594.78972888,28690,28714,14357,43.5090876557003
259980.47139859,2568594.78972888,28690,28808,14404,157.583346109124
257732.28455015,2568596.25567655,28691,28661,14346,32.8187104049577
257732.28455015,2568596.25567655,28691,28662,14347,34.0342421667902
257732.28455015,2568596.25567655,28691,28739,14370,28.0050937233921
257309.46767357,2568597.41049341,28695,28660,14348,35.7379367258756
257309.46767357,2568597.41049341,28695,28700,14351,87.941712110601
257309.46767357,2568597.41049341,28695,28727,14364,31.5722560541974
257353.74144969,2568601.88445788,28698,28660,14349,28.7853084573159
257353.74144969,2568601.88445788,28698,28756,14378,35.3211230692978
257353.74144969,2568601.88445788,28698,28727,14381,92.986680772585
257243.85402338,2568602.51446682,28700,28598,14350,61.1569458505326
257243.85402338,2568602.51446682,28700,28695,14351,87.941712110601
257243.85402338,2568602.51446682,28700,28746,14373,29.8716369010025
258834.98984608,2568603.74913005,28704,28523,14352,462.453612151058
258834.98984608,2568603.74913005,28704,28780,14390,69.7887546355765
258834.98984608,2568603.74913005,28704,28837,14419,157.579202075358
259065.94822343,2568603.94982354,28705,28613,14353,60.4352055255706
259065.94822343,2568603.94982354,28705,28554,14354,148.630360807617
259065.94822343,2568603.94982354,28705,28718,14360,14.4517680144027
259065.94822343,2568603.94982354,28705,29305,14653,445.064399561727
258483.68677869,2568605.32872672,28709,28591,14355,74.0530856393219
258483.68677869,2568605.32872672,28709,28637,14356,77.8813832337216
258483.68677869,2568605.32872672,28709,28764,14383,59.1022912381664
258483.68677869,2568605.32872672,28709,28791,14396,74.1558396895179
260020.24736551,2568608.13023505,28714,28690,14357,43.5090876557003
260020.24736551,2568608.13023505,28714,28617,14358,51.2731072787301
260020.24736551,2568608.13023505,28714,28933,14467,176.821498366966
259053.19569418,2568610.74883791,28718,28620,14359,60.0891284357834
259053.19569418,2568610.74883791,28718,28705,14360,14.4517680144027
259053.19569418,2568610.74883791,28718,29358,14679,447.307078973821
260351.81502040,2568611.82420253,28721,28675,14361,46.8454298212502
260351.81502040,2568611.82420253,28721,28933,14468,282.912100741838
260351.81502040,2568611.82420253,28721,29152,14576,347.307048001676
259483.48650832,2568612.39218344,28724,28560,14362,99.2415301743916
259483.48650832,2568612.39218344,28724,28642,14363,84.6480618708111
259483.48650832,2568612.39218344,28724,28796,14398,70.8484152622238
257282.88312089,2568614.44190296,28727,28695,14364,31.5722560541974
257282.88312089,2568614.44190296,28727,28746,14374,27.5684788947158
257282.88312089,2568614.44190296,28727,28698,14381,92.986680772585
258331.53499402,2568615.37907617,28729,28649,14365,75.5138060839129
258331.53499402,2568615.37907617,28729,28773,14388,97.8413270043488
258331.53499402,2568615.37907617,28729,28839,14420,94.9465161395669
257852.27500848,2568617.35835899,28731,28646,14366,52.4159958988549
257852.27500848,2568617.35835899,28731,28683,14367,52.8071375869031
257852.27500848,2568617.35835899,28731,28751,14377,28.4675618746548
257559.92780340,2568620.20476713,28736,28320,14368,315.324222551077
257559.92780340,2568620.20476713,28736,28656,14369,85.6559953782223
257559.92780340,2568620.20476713,28736,28810,14409,172.23418097218
257559.92780340,2568620.20476713,28736,28948,14474,179.413103077838
257746.19873244,2568620.55960227,28739,28691,14370,28.0050937233921
257746.19873244,2568620.55960227,28739,28678,14371,63.8395225283623
257746.19873244,2568620.55960227,28739,28750,14375,17.3899037478648
259594.75190238,2568625.53945239,28743,28642,14372,66.7736251876467
259594.75190238,2568625.53945239,28743,28796,14399,88.4676741054818
259594.75190238,2568625.53945239,28743,28800,14400,56.8280738406226
257259.02134037,2568628.24901921,28746,28700,14373,29.8716369010025
257259.02134037,2568628.24901921,28746,28727,14374,27.5684788947158
257259.02134037,2568628.24901921,28746,28814,14407,60.0310096380008
257731.34279309,2568629.59895062,28750,28739,14375,17.3899037478648
257731.34279309,2568629.59895062,28750,28758,14380,9.45198551738811
257731.34279309,2568629.59895062,28750,28804,14402,52.8530777130119
257827.87363897,2568632.01535774,28751,28678,14376,52.2435029319839
257827.87363897,2568632.01535774,28751,28731,14377,28.4675618746548
257827.87363897,2568632.01535774,28751,28804,14403,80.3143729395931
257371.90168925,2568632.17946463,28756,28698,14378,35.3211230692978
257371.90168925,2568632.17946463,28756,28784,14392,26.7139260494374
257371.90168925,2568632.17946463,28756,28814,14408,95.240485240961
257723.27100967,2568634.51691185,28758,28667,14379,60.6766618424805
257723.27100967,2568634.51691185,28758,28750,14380,9.45198551738811
257723.27100967,2568634.51691185,28758,28770,14385,18.3896490652837
258435.96250287,2568639.94130987,28764,28649,14382,78.7748055431272
258435.96250287,2568639.94130987,28764,28709,14383,59.1022912381664
258435.96250287,2568639.94130987,28764,28768,14384,4.54616982771113
258432.19415308,2568642.48437888,28768,28764,14384,4.54616982771113
258432.19415308,2568642.48437888,28768,28839,14421,99.4456118773016
258432.19415308,2568642.48437888,28768,28844,14422,65.9953322233759
257707.56337620,2568644.07983209,28770,28758,14385,18.3896490652837
257707.56337620,2568644.07983209,28770,28824,14412,53.0514863973545
257707.56337620,2568644.07983209,28770,28852,14426,74.5057264004983
260427.10399374,2568646.66396934,28772,28675,14386,69.1256238766199
260427.10399374,2568646.66396934,28772,28821,14411,269.607850406573
260427.10399374,2568646.66396934,28772,28920,14460,122.689937413113
258245.78411976,2568650.49953784,28773,28640,14387,97.2022467651331
258245.78411976,2568650.49953784,28773,28729,14388,97.8413270043488
258245.78411976,2568650.49953784,28773,28878,14439,77.4281421963674
256968.06403659,2568652.29116324,28777,28551,14389,147.680872416016
256968.06403659,2568652.29116324,28777,28787,14394,12.020078285689
256968.06403659,2568652.29116324,28777,28850,14427,133.901013408433
258884.17104398,2568653.25336181,28780,28704,14390,69.7887546355765
258884.17104398,2568653.25336181,28780,28620,14391,168.145456951648
258884.17104398,2568653.25336181,28780,28924,14463,172.868727042352
258884.17104398,2568653.25336181,28780,28958,14479,153.296781655091
257385.64012290,2568655.08992699,28784,28756,14392,26.7139260494374
257385.64012290,2568655.08992699,28784,28810,14405,29.1066917010773
257385.64012290,2568655.08992699,28784,28864,14433,95.4412577180903
261732.47390780,2568659.82710432,28785,28251,14393,391.907895192888
261732.47390780,2568659.82710432,28785,29763,14883,650.571678579149
256974.27449317,2568662.58254367,28787,28777,14394,12.020078285689
256974.27449317,2568662.58254367,28787,28644,14395,184.053242643389
256974.27449317,2568662.58254367,28787,28829,14415,36.6205831538155
258510.86549032,2568668.96128004,28791,28709,14396,74.1558396895179
258510.86549032,2568668.96128004,28791,28844,14423,54.2311635615437
258510.86549032,2568668.96128004,28791,28793,14436,122.094428517001
258604.35771942,2568672.25191704,28793,28637,14397,119.789503786266
258604.35771942,2568672.25191704,28793,28791,14436,122.094428517001
258604.35771942,2568672.25191704,28793,28897,14449,63.9998079527664
259520.11596834,2568673.03689140,28796,28724,14398,70.8484152622238
259520.11596834,2568673.03689140,28796,28743,14399,88.4676741054818
259520.11596834,2568673.03689140,28796,28962,14481,122.959915512445
259624.65821724,2568673.86172787,28800,28743,14400,56.8280738406226
259624.65821724,2568673.86172787,28800,28665,14401,188.020539275521
259624.65821724,2568673.86172787,28800,28873,14437,81.280794271414
257759.57815792,2568674.27793894,28804,28750,14402,52.8530777130119
257759.57815792,2568674.27793894,28804,28751,14403,80.3143729395931
257759.57815792,2568674.27793894,28804,28824,14413,28.1750807549907
259845.13020246,2568675.50696125,28808,28690,14404,157.583346109124
259845.13020246,2568675.50696125,28808,28992,14496,155.420564899284
259845.13020246,2568675.50696125,28808,28998,14500,276.927868062134
257405.57771721,2568675.69438797,28810,28784,14405,29.1066917010773
257405.57771721,2568675.69438797,28810,28736,14409,172.23418097218
257405.57771721,2568675.69438797,28810,28847,14424,45.925513007029
258122.07958505,2568677.38511571,28812,28570,14406,175.865083867206
258122.07958505,2568677.38511571,28812,28867,14434,51.8214283300401
258122.07958505,2568677.38511571,28812,29252,14626,328.585252886164
257289.51338134,2568679.95934270,28814,28746,14407,60.0310096380008
257289.51338134,2568679.95934270,28814,28756,14408,95.240485240961
257289.51338134,2568679.95934270,28814,28864,14432,27.7957049136787
257117.70786616,2568686.17702548,28819,28820,14410,20.2766970876353
257117.70786616,2568686.17702548,28819,28855,14428,17.6737246041478
257117.70786616,2568686.17702548,28819,28881,14442,65.2684545585262
257107.24452198,2568668.80858073,28820,28819,14410,20.2766970876353
257107.24452198,2568668.80858073,28820,28829,14416,149.411769176957
257107.24452198,2568668.80858073,28820,28860,14430,65.6035679113332
260598.84422564,2568688.72599029,28821,28772,14411,269.607850406573
260598.84422564,2568688.72599029,28821,28880,14440,36.6465491088142
260598.84422564,2568688.72599029,28821,28920,14461,126.00865111779
257735.62009923,2568689.10516387,28824,28770,14412,53.0514863973545
257735.62009923,2568689.10516387,28824,28804,14413,28.1750807549907
257735.62009923,2568689.10516387,28824,28852,14431,32.1136364278805
256768.44117216,2568692.83856560,28828,28672,14414,123.830643482561
256768.44117216,2568692.83856560,28828,28850,14425,79.0527517170617
256768.44117216,2568692.83856560,28828,28952,14477,259.185473948343
256993.19021553,2568693.93956135,28829,28787,14415,36.6205831538155
256993.19021553,2568693.93956135,28829,28820,14416,149.411769176957
256993.19021553,2568693.93956135,28829,28885,14443,35.5484380324975
258986.38140957,2568695.92621581,28833,28834,14417,61.705203989104
258986.38140957,2568695.92621581,28833,28836,14418,34.5385504851901
258986.38140957,2568695.92621581,28833,28917,14459,63.2617653241033
258978.05884192,2568644.31905629,28834,28833,14417,61.705203989104
259016.73474684,2568679.44633759,28836,28833,14418,34.5385504851901
258711.90202714,2568698.36087617,28837,28704,14419,157.579202075358
258711.90202714,2568698.36087617,28837,28897,14450,85.7394968502078
258711.90202714,2568698.36087617,28837,28924,14462,63.5660972613788
258349.98733486,2568698.44300929,28839,28729,14420,94.9465161395669
258349.98733486,2568698.44300929,28839,28768,14421,99.4456118773016
258349.98733486,2568698.44300929,28839,28929,14465,66.0630885938293
258465.90739768,2568699.21885706,28844,28768,14422,65.9953322233759
258465.90739768,2568699.21885706,28844,28791,14423,54.2311635615437
258465.90739768,2568699.21885706,28844,28929,14466,100.032343043906
257366.23922454,2568699.39324321,28847,28810,14424,45.925513007029
257366.23922454,2568699.39324321,28847,28894,14448,56.2397914261015
257366.23922454,2568699.39324321,28847,28927,14464,64.4291316531332
256847.13422954,2568700.37117962,28850,28828,14425,79.0527517170617
256847.13422954,2568700.37117962,28850,28777,14427,133.901013408433
256847.13422954,2568700.37117962,28850,29010,14505,131.456026945605
257708.36099959,2568701.20519584,28852,28770,14426,74.5057264004983
257708.36099959,2568701.20519584,28852,28824,14431,32.1136364278805
257126.82395267,2568701.31827735,28855,28819,14428,17.6737246041478
257126.82395267,2568701.31827735,28855,28858,14429,34.6907104786064
257126.82395267,2568701.31827735,28855,28881,14451,80.1114687226629
257126.82395267,2568701.31827735,28855,28905,14453,41.3868985314412
257157.11755362,2568684.41433889,28858,28855,14429,34.6907104786064
257050.51447984,2568701.75596973,28860,28820,14430,65.6035679113332
257050.51447984,2568701.75596973,28860,28881,14441,23.0047050293937
257050.51447984,2568701.75596973,28860,28885,14444,45.04664157842
257303.62725022,2568703.90511304,28864,28814,14432,27.7957049136787
257303.62725022,2568703.90511304,28864,28784,14433,95.4412577180903
257303.62725022,2568703.90511304,28864,28894,14447,26.4509406440698
258077.61594727,2568704.00175242,28867,28812,14434,51.8214283300401
258077.61594727,2568704.00175242,28867,28869,14435,7.64846837360666
258077.61594727,2568704.00175242,28867,29294,14647,336.693491561039
258071.05394038,2568707.93101877,28869,28867,14435,7.64846837360666
258071.05394038,2568707.93101877,28869,28889,14445,146.501509891348
258071.05394038,2568707.93101877,28869,28889,14446,32.9689760868687
259554.03203899,2568714.09244329,28873,28800,14437,81.280794271414
257994.19623402,2568714.28938548,28875,28876,14438,43.355478540374
257994.19623402,2568714.28938548,28875,28912,14456,34.540052103036
257994.19623402,2568714.28938548,28875,28970,14486,134.088666673665
257971.47468115,2568677.36475204,28876,28875,14438,43.355478540374
257971.47468115,2568677.36475204,28876,28915,14458,133.431276980973
258287.63302140,2568715.64389013,28878,28773,14439,77.4281421963674
260618.57360581,2568719.60836584,28880,28821,14440,36.6465491088142
257062.68237654,2568721.27925694,28881,28860,14441,23.0047050293937
257062.68237654,2568721.27925694,28881,28819,14442,65.2684545585262
257062.68237654,2568721.27925694,28881,28855,14451,80.1114687226629
257011.55826560,2568724.37483994,28885,28829,14443,35.5484380324975
257011.55826560,2568724.37483994,28885,28860,14444,45.04664157842
257011.55826560,2568724.37483994,28885,29001,14501,116.553091651265
258042.76733483,2568724.86681903,28889,28869,14445,146.501509891348
258042.76733483,2568724.86681903,28889,28869,14446,32.9689760868687
258042.76733483,2568724.86681903,28889,28912,14457,42.1668299690575
257317.06666204,2568726.68744107,28894,28864,14447,26.4509406440698
257317.06666204,2568726.68744107,28894,28847,14448,56.2397914261015
257317.06666204,2568726.68744107,28894,28904,14452,11.0568640508004
258634.45107824,2568728.73523469,28897,28793,14449,63.9998079527664
258634.45107824,2568728.73523469,28897,28837,14450,85.7394968502078
258634.45107824,2568728.73523469,28897,28979,14490,79.0092410321313
257322.68059912,2568736.21308819,28904,28894,14452,11.0568640508004
257322.68059912,2568736.21308819,28904,28937,14469,53.8597618199795
257322.68059912,2568736.21308819,28904,28966,14483,54.0418876894368
257148.18206349,2568736.76833338,28905,28855,14453,41.3868985314412
257148.18206349,2568736.76833338,28905,28907,14454,33.1141868742459
257148.18206349,2568736.76833338,28905,28943,14472,36.5270251470957
257148.18206349,2568736.76833338,28905,28946,14473,66.2365080271596
257176.38944578,2568719.42206702,28907,28905,14454,33.1141868742459
257713.44691551,2568738.05119473,28910,28570,14455,376.860089693751
257713.44691551,2568738.05119473,28910,28948,14475,66.4212053071987
257713.44691551,2568738.05119473,28910,29078,14539,157.8976529184
258006.59021937,2568746.52917962,28912,28875,14456,34.540052103036
258006.59021937,2568746.52917962,28912,28889,14457,42.1668299690575
258006.59021937,2568746.52917962,28912,28973,14487,81.6958406084391
257857.68440714,2568747.04745591,28915,28876,14458,133.431276980973
257857.68440714,2568747.04745591,28915,28970,14485,42.7787589831099
257857.68440714,2568747.04745591,28915,28975,14488,85.3610164261505
259015.21678643,2568751.34472900,28917,28833,14459,63.2617653241033
259015.21678643,2568751.34472900,28917,28958,14480,48.0485790391429
259015.21678643,2568751.34472900,28917,29170,14585,201.839669828042
260489.90871785,2568752.06030406,28920,28772,14460,122.689937413113
260489.90871785,2568752.06030406,28920,28821,14461,126.00865111779
260489.90871785,2568752.06030406,28920,29152,14577,201.342109714037
258743.44944488,2568752.97046559,28924,28837,14462,63.5660972613788
258743.44944488,2568752.97046559,28924,28780,14463,172.868727042352
258743.44944488,2568752.97046559,28924,28956,14478,40.5045146991207
257398.87238093,2568754.94673193,28927,28847,14464,64.4291316531332
257398.87238093,2568754.94673193,28927,28966,14484,56.123685141683
257398.87238093,2568754.94673193,28927,28987,14494,62.5291844914375
258383.52964099,2568755.35737807,28929,28839,14465,66.0630885938293
258383.52964099,2568755.35737807,28929,28844,14466,100.032343043906
258383.52964099,2568755.35737807,28929,29107,14554,162.940535486037
260110.81009156,2568759.99937258,28933,28714,14467,176.821498366966
260110.81009156,2568759.99937258,28933,28721,14468,282.912100741838
260110.81009156,2568759.99937258,28933,29083,14542,136.804618190871
257276.51619119,2568763.95694127,28937,28904,14469,53.8597618199795
256527.25175087,2568764.11785108,28940,28422,14470,434.695152379923
256527.25175087,2568764.11785108,28940,28952,14476,11.5590292140876
256527.25175087,2568764.11785108,28940,29037,14520,177.195248741045
257499.74057011,2568767.77165032,28941,28942,14471,96.2059736645858
257499.74057011,2568767.77165032,28941,28987,14495,79.3980711977059
257499.74057011,2568767.77165032,28941,28996,14498,51.8918900628411
257582.46558169,2568718.65788618,28942,28941,14471,96.2059736645858
257167.02456773,2568768.06024288,28943,28905,14472,36.5270251470957
257167.02456773,2568768.06024288,28943,28983,14492,39.1689872685941
257167.02456773,2568768.06024288,28943,29001,14502,110.826048306743
257090.57762520,2568769.46395518,28946,28905,14473,66.2365080271596
257656.14276660,2568771.63707020,28948,28736,14474,179.413103077838
257656.14276660,2568771.63707020,28948,28910,14475,66.4212053071987
257656.14276660,2568771.63707020,28948,29132,14566,244.586274823487
256533.12924513,2568774.07105246,28952,28940,14476,11.5590292140876
256533.12924513,2568774.07105246,28952,28828,14477,259.185473948343
256533.12924513,2568774.07105246,28952,29098,14549,125.532324362864
258709.40632283,2568774.91771034,28956,28924,14478,40.5045146991207
258709.40632283,2568774.91771034,28956,28979,14491,44.5402971177466
258709.40632283,2568774.91771034,28956,29011,14506,59.5205740736002
258974.39777248,2568776.69180078,28958,28780,14479,153.296781655091
258974.39777248,2568776.69180078,28958,28917,14480,48.0485790391429
258974.39777248,2568776.69180078,28958,29190,14595,185.151772902893
259583.69313479,2568778.28462169,28962,28796,14481,122.959915512445
259583.69313479,2568778.28462169,28962,28665,14482,337.646936321057
259583.69313479,2568778.28462169,28962,28998,14499,45.6333137721316
257350.12841185,2568782.76567353,28966,28904,14483,54.0418876894368
257350.12841185,2568782.76567353,28966,28927,14484,56.123685141683
257350.12841185,2568782.76567353,28966,28993,14497,52.8134430090506
257350.12841185,2568782.76567353,28966,29030,14515,63.5492346598227
257879.54345635,2568783.81978501,28970,28915,14485,42.7787589831099
257879.54345635,2568783.81978501,28970,28875,14486,134.088666673665
257879.54345635,2568783.81978501,28970,28978,14489,21.3017593766791
257936.46634328,2568788.44400248,28973,28912,14487,81.6958406084391
257936.46634328,2568788.44400248,28973,29006,14504,71.4216197719779
257936.46634328,2568788.44400248,28973,29502,14751,326.559435392849
257785.02720829,2568791.85178726,28975,28915,14488,85.3610164261505
257785.02720829,2568791.85178726,28975,29013,14507,42.9608175395152
257861.43577823,2568795.03927455,28978,28970,14489,21.3017593766791
257861.43577823,2568795.03927455,28978,29006,14503,33.1469371320972
257861.43577823,2568795.03927455,28978,29013,14508,62.4376542743608
258671.60015154,2568798.46619282,28979,28897,14490,79.0092410321313
258671.60015154,2568798.46619282,28979,28956,14491,44.5402971177466
258671.60015154,2568798.46619282,28979,29020,14510,75.9499102464464
257187.23523599,2568801.61226892,28983,28943,14492,39.1689872685941
257187.23523599,2568801.61226892,28983,28985,14493,28.518823415157
257187.23523599,2568801.61226892,28983,29021,14511,34.8260213644787
257187.23523599,2568801.61226892,28983,29034,14517,80.0838511141884
257212.08706634,2568787.62263644,28985,28983,14493,28.518823415157
257431.46953419,2568808.30705908,28987,28927,14494,62.5291844914375
257431.46953419,2568808.30705908,28987,28941,14495,79.3980711977059
257431.46953419,2568808.30705908,28987,29030,14516,57.090541678917
259925.15291258,2568808.74328460,28992,28808,14496,155.420564899284
259925.15291258,2568808.74328460,28992,29321,14662,342.196572566863
259925.15291258,2568808.74328460,28992,29664,14832,397.56152022167
257304.58261858,2568809.50217438,28993,28966,14497,52.8134430090506
257524.52984181,2568813.35959020,28996,28941,14498,51.8918900628411
259607.28457519,2568817.34666548,28998,28962,14499,45.6333137721316
259607.28457519,2568817.34666548,28998,28808,14500,276.927868062134
259607.28457519,2568817.34666548,28998,29036,14518,67.602794952155
257071.53432063,2568824.30991571,29001,28885,14501,116.553091651265
257071.53432063,2568824.30991571,29001,28943,14502,110.826048306743
257071.53432063,2568824.30991571,29001,29017,14509,5.19881347531412
257875.21940191,2568825.18444265,29006,28978,14503,33.1469371320972
257875.21940191,2568825.18444265,29006,28973,14504,71.4216197719779
257875.21940191,2568825.18444265,29006,29046,14524,62.2225910995095
256865.13536277,2568826.09888737,29010,28850,14505,131.456026945605
256865.13536277,2568826.09888737,29010,29066,14534,84.8636599562677
256865.13536277,2568826.09888737,29010,29326,14663,183.647898942608
258739.71082003,2568826.14598561,29011,28956,14506,59.5205740736002
258739.71082003,2568826.14598561,29011,29041,14521,49.5840870612477
258739.71082003,2568826.14598561,29011,29063,14532,45.2939918574796
257808.35993379,2568827.92415570,29013,28975,14507,42.9608175395152
257808.35993379,2568827.92415570,29013,28978,14508,62.4376542743608
257808.35993379,2568827.92415570,29013,29046,14523,32.175536306132
257074.13736942,2568828.81011555,29017,29001,14509,5.19881347531412
257074.13736942,2568828.81011555,29017,29052,14526,61.4964001546681
257074.13736942,2568828.81011555,29017,29149,14575,80.5491081591215
258603.53197289,2568830.82688519,29020,28979,14510,75.9499102464464
258603.53197289,2568830.82688519,29020,29028,14514,26.4237973509656
258603.53197289,2568830.82688519,29020,29062,14531,52.7065048319617
257205.20375675,2568831.44486897,29021,28983,14511,34.8260213644787
257205.20375675,2568831.44486897,29021,29024,14512,29.3752517917108
257205.20375675,2568831.44486897,29021,29055,14528,36.863453973632
257230.63797420,2568816.74772637,29024,29021,14512,29.3752517917108
256675.34859633,2568834.86509723,29025,29026,14513,114.084898747905
256675.34859633,2568834.86509723,29025,29049,14525,29.0615853854628
256675.34859633,2568834.86509723,29025,29069,14535,64.6704595411466
256762.52795184,2568814.04904446,29026,29025,14513,114.084898747905
256762.52795184,2568814.04904446,29026,29044,14522,59.2205486716727
256762.52795184,2568814.04904446,29026,29066,14533,61.0120893545947
258577.51199271,2568835.37097021,29028,29020,14514,26.4237973509656
258577.51199271,2568835.37097021,29028,29107,14555,120.85487832894
258577.51199271,2568835.37097021,29028,29120,14560,58.2308299933262
257382.41025093,2568837.50494729,29030,28966,14515,63.5492346598227
257382.41025093,2568837.50494729,29030,28987,14516,57.090541678917
257382.41025093,2568837.50494729,29030,29072,14536,41.4061249444166
257118.89264278,2568843.35808503,29034,28983,14517,80.0838511141884
259549.22622702,2568851.97853076,29036,28998,14518,67.602794952155
259549.22622702,2568851.97853076,29036,29321,14661,156.236094456865
259549.22622702,2568851.97853076,29036,29353,14678,273.728476084129
256373.45907245,2568852.12903355,29037,28488,14519,442.338177021943
256373.45907245,2568852.12903355,29037,28940,14520,177.195248741045
256373.45907245,2568852.12903355,29037,29977,14989,589.7420455704
258698.56463879,2568853.38274157,29041,29011,14521,49.5840870612477
258698.56463879,2568853.38274157,29041,29104,14552,42.329203771333
256758.05440684,2568856.10375110,29044,29026,14522,59.2205486716727
256758.05440684,2568856.10375110,29044,29092,14546,27.7310465147302
256758.05440684,2568856.10375110,29044,29049,14551,91.0147949300623
257821.83158554,2568857.14366520,29046,29013,14523,32.175536306132
257821.83158554,2568857.14366520,29046,29006,14524,62.2225910995095
257821.83158554,2568857.14366520,29046,29078,14540,35.4281154559604
